DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
IP;400131;CEI INDIR;FREI SERGIO CALIXTO VAL VERDE ;FREI SERGIO CALIXTO VAL VERDE ;;IPIRANGA;IPIRANGA;RUA CANCAO DE EXILIO;175;JD SAO SAVERIO;4194290;23345882;;;Ativa;68;SACOMA;6803;35184676;35184676;;1 A 3 ANOS;02/10/1992;32.368;01/10/1992;20/jul/02;28/nov/12;;JARDIM SAO SAVERIO;;-23652478;-46610247;31/12/2022
IP;307627;ESC.PART.;FRUTO DO SABER, R. I.;FRUTO DO SABER, R. I.;;IPIRANGA;VILA PRUDENTE;RUA GENARO ARILA ARENSANZ;198;VILA IVONE;3275090;29119315;;;Ativa;72;SAO LUCAS;7201;35461398;35461398;;1A A 5A;05/10/2011;218;29/09/2011;;05/out/11;;;;-23579270;-46554240;31/12/2022
IP;309339;ESC.PART.;FUTURO BRILHANTE, E.E.I.;FUTURO BRILHANTE, E.E.I.;;IPIRANGA;VILA PRUDENTE;RUA ANGELINA GAZETA ROMANINI;89;PARQUE RESIDENCIAL ORATORIO;3266170;21542853;;;Ativa;72;SAO LUCAS;7202;35006293;35006293;;4 MESES A 5 ANOS;23/04/2019;52;15/04/2019;;23/abr/19;;;;-23598154;-46537908;31/12/2022
IP;91863;EMEI;GABRIEL PRESTES;GABRIEL PRESTES;;IPIRANGA;SE;RUA DA CONSOLACAO;1012;CONSOLACAO;1302000;32567260;32373199;;Ativa;26;CONSOLACAO;2601;35051724;35051724;1,626E+14;;;;;;30/jul/85;;CONSOLACAO - PI 27;;-23548279;-46650953;31/12/2022
IP;309185;ESC.PART.;GIRASSOL;GIRASSOL;;IPIRANGA;IPIRANGA;RUA BAMBORÉ;137;IPIRANGA;4278060;32275854;;;Ativa;34;IPIRANGA;3402;35005682;35005682;;;01/09/2018;111;28/08/2018;;;;;;-23599155;-46608373;31/12/2022
IP;400538;CR.P.CONV;GIRASSOL;GIRASSOL;;IPIRANGA;IPIRANGA;RUA ALENCAR ARARIPE;437;SACOMÃ;4253000;22746865;;;Ativa;68;SACOMA;6801;35061992;35061992;;1A A 3A;;;;04/set/03;;;;;-23610882;-46597218;31/12/2022
IP;307164;ESC.PART.;GIROFLE GIROFLA;GIROFLE GIROFLA;;IPIRANGA;IPIRANGA;RUA SOUTHEY;24;VILA DOM PEDRO I;4276080;50611905;;;Ativa;34;IPIRANGA;3403;35435338;35435338;;4 M A 3 A;30/10/2009;148;10/10/2009;;30/out/09;;;;-23594462;-46614951;31/12/2022
IP;307553;ESC.PART.;GIROFLE GIROFLA II;GIROFLE GIROFLA II;;IPIRANGA;IPIRANGA;RUA SOUTHEY;46;VILA DOM PEDRO I;4276080;50632049;50611905;;Ativa;34;IPIRANGA;3403;35461404;35461404;;;13/07/2011;87;04/07/2011;;13/jul/11;;;;-23594613;-46614936;31/12/2022
IP;309401;CR.P.CONV;GRAO DE GENTE;GRAO DE GENTE;;IPIRANGA;VILA MARIANA;RUA CAMPINA DA TABORDA;414;PLANALTO PAULISTA;4069050;55875878;;;Ativa;77;SAUDE;7701;35006581;35006581;;;05/08/2019;6,0162E+15;05/08/2019;;;;;;-23623050;-46645606;31/12/2022
IP;306408;CR.P.CONV;GRAO DE GENTE II;GRAO DE GENTE II;;IPIRANGA;SE;AVENIDA DO ESTADO;1471;BOM RETIRO;1107000;33136622;;;Ativa;9;BOM RETIRO;901;35565179;35565179;;0 A 1 ANO;;;;20/jul/02;15/out/15;;CORDEIRINHOS DE JESUS;;-23527861;-46627569;31/12/2022
IP;308702;ESC.PART.;HAPPY DAY, E.I.;HAPPY DAY, E.I.;;IPIRANGA;IPIRANGA;RUA MARIA DA CONCEICAO MACIEL DE BARROS;135;VILA VERA;4295030;29463310;;;Ativa;68;SACOMA;6802;35004001;35004001;;0 MESES A 5 ANOS;04/10/2016;102;29/09/2016;;04/out/16;;;;-23625494;-46603354;31/12/2022
IP;309569;ESC.PART.;HAPPY DAY, ESCOLA;HAPPY DAY, ESCOLA;;IPIRANGA;IPIRANGA;RUA SANTA CRUZ;1971;VILA MARIANA;4121002;25323433;;;Ativa;27;CURSINO;2701;35007177;35007177;;4 MESES A 5 ANOS;29/02/2020;22;27/02/2020;;29/fev/20;;;;-23602220;-46619672;31/12/2022
IP;92401;EMEI;HEITOR VILLA LOBOS;HEITOR VILLA LOBOS;;IPIRANGA;VILA MARIANA;RUA CURITIBA;232;PARAÍSO;4005030;38841363;;;Ativa;32;MOEMA;3201;35051755;35051755;1,626E+14;;;;;;29/mai/85;;IBIRAPUERA - PI 17;;-23581978;-46654252;31/12/2022
IP;91812;EMEBS;HELEN KELLER;HELEN KELLER;;IPIRANGA;SE;RUA PEDRA AZUL;314;ACLIMACAO;4109000;55730667;55734189;;Ativa;49;LIBERDADE;4901;35079005;35079005;1,626E+14;;;;;;26/nov/86;;1. NUCLEO EDUCACIONAL PARA CRIANCAS SURDAS;;-23576058;-46630039;31/12/2022
IP;306469;CR.P.CONV;HELENA DA SILVA TEIXEIRA;HELENA DA SILVA TEIXEIRA;;IPIRANGA;VILA PRUDENTE;RUA DAS DALIAS;326;VILA BELA;3202060;23418525;;;Ativa;93;VILA PRUDENTE;9302;35181390;35181390;;DE 01 A 02 ANOS;;;;20/jul/02;25/jul/15;;;;-23600350;-46569849;31/12/2022
IP;307217;ESC.PART.;HELENA LUBIENSKA;HELENA LUBIENSKA;;IPIRANGA;VILA MARIANA;RUA BUENO DE ANDRADE;635;ACLIMAÇÃO;1526000;55392890;;;Ativa;90;VILA MARIANA;9004;35440942;35440942;;ZERO A 5 A;13/03/2010;26;02/03/2010;;13/mar/10;;;;-23579879;-46634356;31/12/2022
IP;400565;CEI INDIR;HELENA QUINTA REIS;HELENA QUINTA REIS;;IPIRANGA;VILA PRUDENTE;RUA DAS MIMOSAS;175;VILA LUCIA;3144010;23459781;;;Ativa;93;VILA PRUDENTE;9302;35130000;35130000;;1 A 3 ANOS;;;;17/jul/04;21/dez/12;;;;-23594319;-46572045;31/12/2022
IP;19427;EMEF;HERCILIA DE CAMPOS COSTA;HERCILIA DE CAMPOS COSTA;;IPIRANGA;IPIRANGA;RUA JOSÉ PEREIRA CRUZ;95;PARQUE BRISTOL;4193050;23341370;;;Ativa;68;SACOMA;6803;35407343;35407343;1,626E+14;;28/11/2008;50267;27/11/2008;;;;IPIRANGA I;;-23648918;-46605177;31/12/2022
IP;303801;ESC.PART.;HIGIENOPOLIS ESCOLA;HIGIENOPOLIS ESCOLA;;IPIRANGA;SE;RUA ITACOLOMI;173;HIGIENOPOLIS;1239020;31204892;32593380;;Ativa;26;CONSOLACAO;2601;35123785;35123785;;0 A 5 ANOS;;;;;18/out/95;;;;-23545481;-46655645;31/12/2022
IP;400883;CEI INDIR;IBIRAPUERA;IBIRAPUERA;;IPIRANGA;VILA MARIANA;RUA ABÍLIO SOARES;S/N   ;PARAÍSO;4005002;;;;Ativa;90;VILA MARIANA;9001;35007850;35007850;;;01/03/2021;262021;01/03/2021;;;;;;-23574819;-46646595;31/12/2022
IP;92371;EMEI;IGNACIO HENRIQUE ROMEIRO, PROF.;IGNACIO HENRIQUE ROMEIRO, PROF.;;IPIRANGA;VILA MARIANA;ALAMEDA JAUAPERI;1639;INDIANÓPOLIS;4523016;50446652;55369812;;Ativa;32;MOEMA;3202;35051792;35051792;1,626E+14;;;;;;20/mar/85;;VILA HELENA - PI 50;;-23609684;-46671306;31/12/2022
IP;400082;CEI DIRET;JARDIM GUAIRACA;JARDIM GUAIRACA;;IPIRANGA;VILA PRUDENTE;RUA JACITARA TIPITI;217;JARDIM GUAIRACA;3244090;23022070;22138322;;Ativa;72;SAO LUCAS;7203;35239598;35239598;1,626E+14;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;04/set/09;;;;-23603933;-46539402;31/12/2022
IP;309752;CR.P.CONV;IMMANUEL;IMMANUEL;;IPIRANGA;IPIRANGA;RUA ALENCAR ARARIPE;1440;SACOMÃ;4253000;29696662;944554250;;Ativa;68;SACOMA;6801;35008274;35008274;;;05/10/2021;1282021;05/10/2021;;;;;;-23620221;-46596464;31/12/2022
IP;306919;CR.P.CONV;IPIRANGA;IPIRANGA;;IPIRANGA;IPIRANGA;RUA PAULO BARBOSA;197;IPIRANGA;4201080;38062744;;;Ativa;34;IPIRANGA;3402;35391918;35391918;;DE 01 A 03 ANOS;11/02/2008;2007.0.375.401.3;11/02/2008;11/fev/08;;;;;-23572296;-46605807;31/12/2022
IP;95320;EMEF;IRINEU MARINHO;IRINEU MARINHO;;IPIRANGA;VILA PRUDENTE;RUA JACARAIPE;478;QUINTA DA PAINEIRA;3152150;23411196;;;Ativa;93;VILA PRUDENTE;9302;35055001;35055001;1,626E+14;;30/08/1956;3.221;30/08/1956;;10/abr/81;;QUINTA DAS PAINEIRAS, 1.E 2. ESCOLAS MISTAS;;-23592938;-46580973;31/12/2022
IP;309240;CR.P.CONV;ISABEL II, PRINCESA;ISABEL II, PRINCESA;;IPIRANGA;IPIRANGA;RUA CAPÃO DO REGO;28;VILA NAIR;4280050;27766820;;;Ativa;34;IPIRANGA;3402;35005760;35005760;;;05/10/2018;6,0162E+15;05/10/2018;;21/dez/19;;;;-23604275;-46607151;31/12/2022
IP;92002;EMEI;ISABEL, PRINC.;ISABEL, PRINC.;;IPIRANGA;IPIRANGA;RUA AMADIS;453;VILA INDEPENDÊNCIA;4221000;22732570;;;Ativa;34;IPIRANGA;3405;35051846;35051846;1,626E+14;;;;;;27/mar/85;;;;-23595555;-46595454;31/12/2022
IP;400368;CEI INDIR;ISABEL, PRINCESA;ISABEL, PRINCESA;;IPIRANGA;IPIRANGA;RUA MACACHAS;293;VILA NAIR;4282000;50618704;50618952;;Ativa;34;IPIRANGA;3402;35181055;35181055;;2A A 4A;;;;20/jul/02;24/fev/12;;;;-23606534;-46611856;31/12/2022
IP;19477;EMEI;ISOLINA LEONEL FERREIRA, PROFA.;ISOLINA LEONEL FERREIRA, PROFA.;;IPIRANGA;IPIRANGA;ESTRADA DAS LÁGRIMAS;603;IPIRANGA;4232000;22721299;20621063;;Ativa;68;SACOMA;6801;35477916;35477916;1,626E+14;;10/09/2012;53404;10/09/2012;;;;;;-23607003;-46598261;31/12/2022
IP;400394;CEI INDIR;ITALO BRASIL PORTIERI;ITALO BRASIL PORTIERI;;IPIRANGA;VILA MARIANA;RUA PEDRO DE TOLEDO;1809;VILA CLEMENTINO;4039034;55736942;55717035;;Ativa;32;MOEMA;3202;35180524;35180524;;ZERO A 3 A;;;;01/jul/02;05/jan/11;;;;-23597504;-46655064;31/12/2022
IP;306175;ESC.PART.;ITATIAIA, COLEGIO;ITATIAIA, COLEGIO;;IPIRANGA;VILA MARIANA;RUA OTAVIO NEBIAS;183;PARAISO;4002010;38851165;;;Ativa;90;VILA MARIANA;9001;35177519;35177519;;CRIANCAS DE 3 MESES A 6 ANOS;;;;;31/out/02;;ITATIAIA BERCARIO E RECREACAO INFANTIL;;-23572976;-46650087;31/12/2022
IP;300365;ESC.PART.;JACARANDA BERCARIO E.E.I.;JACARANDA BERCARIO E.E.I.;;IPIRANGA;SE;RUA ITAGUABA;154;SANTA CECILIA;1233050;36674581;32971482;;Ativa;26;CONSOLACAO;2601;35162723;35162723;;4 MESES A 5 ANOS;;;;;21/jun/97;;;;-23541168;-46663613;31/12/2022
IP;309593;CR.P.CONV;JACINTA, IRMA;JACINTA, IRMA;;IPIRANGA;VILA PRUDENTE;RUA JAIME PAIVA;166;PARQUE SÃO LUCAS;3240050;23026502;;;Ativa;72;SAO LUCAS;7202;35007445;35007445;;;28/09/2020;6,0162E+15;28/09/2020;;;;;;-23599378;-46546653;31/12/2022
IP;400419;CEI INDIR;JARDIM CLIMAX I;JARDIM CLIMAX I;;IPIRANGA;IPIRANGA;RUA FRANCISCO PESTANA;164;JARDIM MARIA ESTELA;4176000;23319908;;;Ativa;68;SACOMA;6802;35807400;35807400;;DE 0 A 3 ANOS;20/07/2002;2002.0.117.138.0;01/07/2002;20/jul/02;15/out/11;;;;-23638397;-46605565;31/12/2022
IP;309050;CR.P.CONV;JARDIM DA VOVO ANA;JARDIM DA VOVO ANA;;IPIRANGA;VILA PRUDENTE;RUA BAÍA GRANDE;495;VILA BELA;3202000;20847264;;;Ativa;93;VILA PRUDENTE;9302;35005268;35005268;;;08/03/2018;6,0162E+15;08/03/2018;;;;JARDIM VOVO ANA;;-23600310;-46570847;31/12/2022
IP;308282;ESC.PART.;JARDIM ESCOLA CONHECER;JARDIM ESCOLA CONHECER;;IPIRANGA;VILA MARIANA;RUA PROFESSOR APRÍGIO GONZAGA;247;SÃO JUDAS;4303000;55850875;;;Ativa;77;SAUDE;7703;35579452;35579452;;0 A 5 ANOS;30/06/2015;88;24/06/2015;;03/jun/22;;;;-23624302;-46638052;31/12/2022
IP;400158;CEI DIRET;JOSE DE MOURA, VER.;JOSE DE MOURA, VER.;;IPIRANGA;SE;RUA DONA ANA NERI;157;MOOCA;3106010;32086399;;;Ativa;14;CAMBUCI;1402;35239461;35239461;1,626E+14;ZERO A 6A E 11M;18/08/1987;24.405;18/08/1987;;22/mai/07;;ANA NERY;;-23555669;-46614263;31/12/2022
IP;400160;CEI DIRET;JOSE GOMES DE MORAES NETTO, VER.;JOSE GOMES DE MORAES NETTO, VER.;;IPIRANGA;IPIRANGA;RUA DEMOCRACIA;262;VILA BRASILINA;4161060;29472482;29694462;;Ativa;27;CURSINO;2704;35238600;35238600;1,626E+14;0 A 5 ANOS;18/06/1987;24.019;18/06/1987;;22/mai/07;;VILA BRASILINA;;-23626888;-46617117;31/12/2022
IP;95311;EMEF;JEAN MERMOZ;JEAN MERMOZ;;IPIRANGA;VILA MARIANA;RUA CORREIA DE LEMOS;30;CHACARA INGLESA;4140000;22759920;;22754274;Ativa;77;SAUDE;7703;35054773;35054773;1,626E+14;;;;;;10/abr/81;;CHACARA INGLESA,ESCOLAS REUNIDAS DA;;-23608198;-46636751;31/12/2022
IP;306871;CR.P.CONV;JERICO;JERICO;;IPIRANGA;SE;RUA VITORINO CARMILO;720;BARRA FUNDA;1153000;36632989;;;Ativa;69;SANTA CECILIA;6902;35353486;35353486;;DE 01 A 03 ANOS;08/10/2007;2007.0.272.516.8;08/10/2007;08/out/07;05/out/12;;SAGRADA FAMILIA;;-23530545;-46652462;31/12/2022
IP;306309;CR.P.CONV;JERONIMO RODRIGUES, MONS;JERONIMO RODRIGUES, MONS;;IPIRANGA;IPIRANGA;RUA MONSENHOR JERONIMO RODRIGUES;274;JARDIM CLIMAX;4177440;23354003;;;Ativa;68;SACOMA;6802;35181171;35181171;;1A A 3A;;;;20/jul/02;;;GERONIMO RODRIGUES, MONS;;-23641431;-46603318;31/12/2022
IP;308696;CR.P.CONV;JERUSALEM;JERUSALEM;;IPIRANGA;VILA PRUDENTE;RUA PIRES PIMENTEL;439;PARQUE DA VILA PRUDENTE;3138040;23454980;;;Ativa;93;VILA PRUDENTE;9302;35004002;35004002;;;31/05/2016;2,01503E+11;31/05/2016;;24/mai/20;;CORUJA SAPECA;;-23585620;-46580978;31/12/2022
IP;309753;CR.P.CONV;JESSICA FRAZAO;JESSICA FRAZAO;;IPIRANGA;IPIRANGA;AVENIDA CARLOS LIVIERO;281;VILA LIVIERO;4186100;23354789;;;Ativa;68;SACOMA;6803;35008300;35008300;;;05/10/2021;1292021;05/10/2021;;;;;;-23643572;-46590570;31/12/2022
IP;306514;CR.P.CONV;JESUS MENINO,C. ED. COMUNITARIO;JESUS MENINO,C. ED. COMUNITARIO;;IPIRANGA;VILA PRUDENTE;RUA JACITARA TIPITI;2;JARDIM GUAIRACA;3244090;27031103;;;Ativa;72;SAO LUCAS;7203;35181444;35181444;;ZERO A 3 A;;;;20/jul/02;06/dez/11;;;;-23603495;-46541949;31/12/2022
IP;95290;EMEF;JOAO CARLOS DA SILVA BORGES, PROF.;JOAO CARLOS DA SILVA BORGES, PROF.;;IPIRANGA;VILA MARIANA;ALAMEDA DOS TUPINIQUINS;1473;PLANALTO PAULISTA;4077003;50443772;55369846;;Ativa;32;MOEMA;3202;35053429;35053429;1,626E+14;;25/08/1956;3.212;25/08/1956;;10/abr/81;;ESCOLA MISTA DE VILA HELENA;;-23615999;-46662907;31/12/2022
IP;306454;CR.P.CONV;JOAO PAULO II;JOAO PAULO II;;IPIRANGA;VILA MARIANA;RUA AMBROSINA DE MACEDO 194;194;VILA MARIANA;4013030;55792367;43069076;;Ativa;90;VILA MARIANA;9002;35181286;35181286;;1A A 3A;;;;20/jul/02;;;CASA DA CRIANCA DE V MARIANA;;-23582242;-46641328;31/12/2022
IP;91880;EMEI;JOAO THEODORO;JOAO THEODORO;;IPIRANGA;SE;RUA RIBEIRO DE LIMA;230;BOM RETIRO;1122000;33264632;33299403;;Ativa;9;BOM RETIRO;901;35051664;35051664;1,626E+14;;;;;;30/jul/85;;JARDIM DA LUZ - PI;;-23532245;-46634934;31/12/2022
IP;19534;EMEI;JOAQUIM ANTONIO DA ROCHA;JOAQUIM ANTONIO DA ROCHA;;IPIRANGA;IPIRANGA;RUA PROFESSOR JOSE OZI;S/N   ;CIDADE NOVA HELIOPOLIS;4230045;20618944;20638006;;Ativa;34;IPIRANGA;3405;35246116;35246116;1,626E+14;;30/10/1999;38.546;29/10/1999;;13/mar/01;;COHAB HELIOPOLIS - L;;-23609678;-46581869;31/12/2022
IP;95001;EMEF;JOAQUIM NABUCO;JOAQUIM NABUCO;;IPIRANGA;IPIRANGA;PRACA DOUTOR WADIH SAFADY;10;JARDIM MARIA ESTELA;4181050;29469248;;29698877;Ativa;68;SACOMA;6802;35054136;35054136;1,626E+14;;27/02/1957;3.479;27/02/1957;;10/abr/81;;1,2,3,4 ESC.MISTA MUNICIPAL DO J.MARIA ESTELA;;-23638062;-46599259;31/12/2022
IP;306308;CR.P.CONV;JOEL CORREA DE AVILA, LAR ASSIST A CRIANCA;JOEL CORREA DE AVILA, LAR ASSIST A CRIANCA;;IPIRANGA;IPIRANGA;RUA AGOSTINHO GOMES;2235;IPIRANGA;4206001;20621352;22150293;;Ativa;34;IPIRANGA;3402;35181067;35181067;;1 A 3 ANOS;;;;20/jul/02;15/out/11;;;;-23590176;-46603680;31/12/2022
IP;309831;ESC.PART.;JOHNNYS SCHOOL, E.E.I.;JOHNNYS SCHOOL, E.E.I.;;IPIRANGA;IPIRANGA;RUA RIBEIRO LACERDA;539;BOSQUE DA SAÚDE;4150000;913712748;;;Ativa;27;CURSINO;2703;35009096;35009096;;0 A 5 ANOS;01/06/2022;196;31/05/2022;;01/jun/22;;;;-23619282;-46623644;31/12/2022
IP;95028;EMEF;JOSE DO PATROCINIO;JOSE DO PATROCINIO;;IPIRANGA;IPIRANGA;RUA CANTIGA INGÊNUA;64;JARDIM SANTA EMÍLIA;4184065;23313132;;23350800;Ativa;68;SACOMA;6803;35054148;35054148;1,626E+14;;21/05/1975;11.713;20/01/1975;;10/abr/81;;JARDIM LEAR;;-23647596;-46598862;31/12/2022
IP;309771;CR.P.CONV;JOSE HO, PADRE;JOSE HO, PADRE;;IPIRANGA;SE;RUA NEWTON PRADO;533;BOM RETIRO;1127000;26592150;;;Ativa;9;BOM RETIRO;901;35008310;35008310;;;05/11/2021;1452021;05/11/2021;;;;;;-23523323;-46640987;31/12/2022
IP;94960;EMEF;JOSE MARIA LISBOA;JOSE MARIA LISBOA;;IPIRANGA;IPIRANGA;PRACA JOAO RODRIGUES;575;JARDIM DA SAUDE;4290090;50611447;50619600;;Ativa;27;CURSINO;2702;35054159;35054159;1,626E+14;;27/02/1957;3.480;27/02/1957;;10/abr/81;;ESCOLA MISTA DO JARDIM DA SAUDE;;-23613607;-46612696;31/12/2022
IP;400183;CEI DIRET;MONUMENTO;MONUMENTO;;IPIRANGA;IPIRANGA;RUA LEAIS PAULISTANOS;22;IPIRANGA;4202010;22155478;22738924;;Ativa;34;IPIRANGA;3402;35238624;35238624;1,626E+14;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;04/set/09;;;;-23578816;-46609054;31/12/2022
IP;400727;CEI INDIR;JOSE NELSON DE OLIVEIRA E FREITAS;JOSE NELSON DE OLIVEIRA E FREITAS;;IPIRANGA;SE;RUA CONSELHEIRO CARRÃO;399;BELA VISTA;1328000;31710053;;;Ativa;7;BELA VISTA;701;35435594;35435594;;0 A 3 ANOS;23/10/2009;2009.0.304.140.1;23/10/2009;23/out/09;06/jul/12;;;;-23557857;-46646020;31/12/2022
IP;92495;EMEI;JOSE VERISSIMO;JOSE VERISSIMO;;IPIRANGA;VILA PRUDENTE;RUA ANTONIO DE PAIVA AZEVEDO;16;PARQUE TOMAZ SARAIVA;3284080;22168138;;29187335;Ativa;72;SAO LUCAS;7201;35052681;35052681;1,626E+14;;11/11/1977;14.760;11/11/1977;;21/set/85;;;;-23587216;-46537512;31/12/2022
IP;306916;CR.P.CONV;JOSEFA JULIA;JOSEFA JULIA;;IPIRANGA;IPIRANGA;RUA ALENCAR ARARIPE;1415;SACOMÃ;4253000;20837708;;;Ativa;68;SACOMA;6801;35380829;35380829;;1 A 3 A ;14/04/2008;2007.0.353.063.8;14/04/2008;14/abr/08;;;;;-23619966;-46595990;31/12/2022
IP;18503;EMEI;JOSEMARIA ESCRIVA, BEM-AVENTURADO;JOSEMARIA ESCRIVA, BEM-AVENTURADO;;IPIRANGA;IPIRANGA;RUA PROFESSOR ARNALDO JOÃO SEMERARO;456;JARDIM SANTA EMÍLIA;4184000;23318437;;23314631;Ativa;68;SACOMA;6803;35207901;35207901;1,626E+14;;27/12/1996;36.669;27/12/1996;;13/mar/01;;VILA LIVIEIRO;;-23648093;-46599008;31/12/2022
IP;306474;CR.P.CONV;JULIO CESAR DE AGUIAR;JULIO CESAR DE AGUIAR;;IPIRANGA;VILA PRUDENTE;RUA DA IGREJA;1541;VILA PRUDENTE;3126007;25911452;;;Ativa;93;VILA PRUDENTE;9301;35181353;35181353;;DE 01 A 03 ANOS;;;;20/jul/02;24/mar/12;;;;-23584698;-46589672;31/12/2022
IP;308353;CR.P.CONV;JURANDYR BARBOSA;JURANDYR BARBOSA;;IPIRANGA;IPIRANGA;RUA MANOEL SIMÕES;75;JARDIM SÃO SAVÉRIO;4194340;23350366;;;Ativa;68;SACOMA;6803;35581574;35581574;;;24/07/2015;2,01502E+11;24/07/2015;;;;;;-23652896;-46610104;31/12/2022
IP;309400;CR.P.CONV;JUREMA;JUREMA;;IPIRANGA;IPIRANGA;RUA TITO PRATES DA FONSECA;238;VILA MOINHO VELHO;4285130;35696891;937180091;;Ativa;68;SACOMA;6802;35006578;35006578;;;05/08/2019;6,0162E+15;05/08/2019;;29/dez/22;;IRACEMA;;-23614394;-46603513;31/12/2022
IP;400836;CEI INDIR;KANDINSKY - DIOGO NOMURA;KANDINSKY - DIOGO NOMURA;;IPIRANGA;IPIRANGA;RUA ANTÔNIO PASSOS;76;JARDIM VERGUEIRO SACOMA;4174060;23866556;;;Ativa;68;SACOMA;6802;35004859;35004859;;;06/12/2017;1;06/12/2017;12/dez/17;;;KANDINSKY;;-23634292;-46607833;31/12/2022
IP;308861;CR.P.CONV;KATATAU;KATATAU;;IPIRANGA;IPIRANGA;RUA CARAUACÁ;33;SÃO JOÃO CLÍMACO;4241070;29696991;;;Ativa;68;SACOMA;6801;35004797;35004797;;;20/10/2017;1;20/10/2017;;;;;;-23621580;-46587875;31/12/2022
IP;309391;CR.P.CONV;KURT LENHARD;KURT LENHARD;;IPIRANGA;SE;RUA DOS ITALIANOS;872;BOM RETIRO;1131000;24767388;;;Ativa;9;BOM RETIRO;901;35006553;35006553;;;05/07/2019;6,0162E+14;05/07/2019;;;;JUCA;;-23522375;-46644885;31/12/2022
IP;303038;ESC.PART.;LA VIDA - BERCARIO E EDUCACAO INFANTIL;LA VIDA - BERCARIO E EDUCACAO INFANTIL;;IPIRANGA;IPIRANGA;PRACA DAS CORRIDAS;26;VILA MOINHO VELHO;4286050;942562574;;;Ativa;68;SACOMA;6802;35006675;35006675;;0 A 5 ANOS;;;;;01/dez/98;;CASINHA FELIZ CANTINHO RECR.;;-23606916;-46601261;31/12/2022
IP;300195;ESC.PART.;LAPIS MAGICO NUCLEO DE RECR. E ED.INF.;LAPIS MAGICO NUCLEO DE RECR. E ED.INF.;;IPIRANGA;IPIRANGA;RUA PROFESSOR RAUL PEDERNEIRAS;101;VILA MARTE;4250040;23512767;;;Ativa;34;IPIRANGA;3401;35171499;35171499;;ZERO A 5A;;;;;12/ago/98;;;;-23619489;-46599369;31/12/2022
IP;400480;CR.P.CONV;LAR CRIANCA FELIZ;LAR CRIANCA FELIZ;;IPIRANGA;SE;RUA PAULINO GUIMARAES;71;LUZ;1109020;32293109;;;Ativa;9;BOM RETIRO;901;35059183;35059183;;2 A 5 A ;;;;01/jul/02;28/out/21;;;;-23524404;-46626140;31/12/2022
IP;306500;CR.P.CONV;LAR DO AMOR CRISTAO;LAR DO AMOR CRISTAO;;IPIRANGA;IPIRANGA;RUA DOIS DE JULHO;384;IPIRANGA;4215000;22736268;;29148184;Ativa;34;IPIRANGA;3402;35814325;35814325;;2A A 4A;;;;20/jul/02;26/out/11;;;;-23595675;-46602155;31/12/2022
IP;306528;CR.P.CONV;LAR NOSSA SENHORA DA CONSOLACAO;LAR NOSSA SENHORA DA CONSOLACAO;;IPIRANGA;SE;RUA GRAVATAI;54;CONSOLACAO;1303040;31514134;;;Ativa;26;CONSOLACAO;2601;35128387;35128387;;DE 01 A 03 ANOS;;;;20/jul/02;07/out/15;;LAR ESCOLA NSA SRA CONSOLACAO II;;-23548502;-46647671;31/12/2022
IP;501439;MOVA;LAREIRA INSTITUICAO MONSENHOR BENEDICTO MARIO CALAZANS;LAREIRA INSTITUICAO MONSENHOR BENEDICTO MARIO CALAZANS;;IPIRANGA;VILA MARIANA;RUA ÁUREA;324;VILA MARIANA;4015070;55723985;55724138;;Ativa;90;VILA MARIANA;9002;;;;;23/08/2012;2,01204E+11;23/08/2012;23/ago/12;;;LAREIRA INSTITUICAO MONSENHOR BENEDICTO MARIO;;-23587124;-46645632;31/12/2022
IP;95036;EMEF;LEAO MACHADO, PROF.;LEAO MACHADO, PROF.;;IPIRANGA;IPIRANGA;AVENIDA CARLOS LIVIERO;600;VILA LIVIERO;4186100;23350500;23317070;;Ativa;68;SACOMA;6803;35054203;35054203;1,626E+14;;03/07/1967;7.035;03/07/1967;;10/abr/81;;ESCOLAS AGRUPADAS DE VILA LIVIERO;;-23644965;-46593470;31/12/2022
IP;309483;CR.P.CONV;LEAOZINHO;LEAOZINHO;;IPIRANGA;VILA PRUDENTE;AVENIDA MORAIS COSTA;26;VILA INDUSTRIAL;3253000;26671558;;;Ativa;72;SAO LUCAS;7203;35006768;35006768;;;04/09/2019;6,0162E+15;04/09/2019;;16/mar/22;;;;-23603194;-46529660;31/12/2022
IP;308064;CR.P.CONV;LEONARDA SOARES ALVES;LEONARDA SOARES ALVES;;IPIRANGA;IPIRANGA;ESTRADA DAS LÁGRIMAS;475;IPIRANGA;4232000;20637191;;;Ativa;68;SACOMA;6801;35529497;35529497;;0 A 1 ANO;07/03/2014;2,01204E+11;28/02/2014;28/fev/14;;;CEI LEONARDA;;-23605730;-46598913;31/12/2022
